"id","latitude","longitude","elevation","state","name"
"RSM00027928","52.6330","38.5170","168.0","","ELEC"
"RSM00027930","52.7000","39.5170","150.0","","LIPECK"
"RSM00027935","52.8830","40.4830","158.0","","MICURINSK"
"RSM00027947","52.7331","41.4667","160.0","","TAMBOV"
"RSM00027957","52.6670","42.7170","130.0","","KIRSANOV"
"RSM00027962","53.1300","45.0200","169.0","","PENZA"
"RSM00027983","53.1830","48.4000","104.0","","SYZRAN'"
"RSM00027995","53.0000","49.4000","46.0","","BEZENCHUK"
"RSM00028009","59.3300","52.2300","169.0","","KIRS"
"RSM00028026","59.6500","56.8000","180.0","","SOLIKAMSK"
"RSM00028028","59.6000","56.8000","223.0","","BEREZNIKI"
"RSM00028033","59.7500","60.0000","228.0","","KARPINSK-IN-SVERDLO"
"RSM00028044","59.6000","60.5330","132.0","","SEROV"
"RSM00028049","59.4330","62.3330","131.0","","GARI"
"RSM00028064","59.6167","65.7167","70.0","","LEUSI"
"RSM00028076","59.6000","69.2830","57.0","","DEMJANSKOE"
"RSM00028116","58.9830","54.6500","187.0","","KUDYMKAR"
"RSM00028128","58.7670","56.2000","123.0","","CERMOZ"
"RSM00028138","58.5167","58.8500","463.0","","BISER"
"RSM00028144","58.9000","60.7994","125.0","","VERHOTURE"
"RSM00028202","58.4000","51.6000","178.0","","FALENKY"
"RSM00028214","58.1330","52.5830","170.0","","GLAZOV"
"RSM00028216","58.0830","54.6830","228.0","","VERESCAGINO"
"RSM00028224","58.0167","56.3000","171.0","","PERM"
"RSM00028225","57.9150","56.0210","123.1","","BOLSHOYE SAVINO"
"RSM00028234","58.1170","57.7830","226.0","","LYSVA"
"RSM00028238","57.8000","58.7000","245.0","","KIN"
"RSM00028240","57.8830","60.0670","258.0","","NIZHNYJ TAGIL"
"RSM00028248","57.8670","61.7000","128.0","","ALAPAJEVSK"
"RSM00028255","58.0994","63.7000","103.0","","TURINSK"
"RSM00028264","58.0500","65.2660","62.0","","TAVDA"
"RSM00028275","58.1500","68.2500","49.0","","TOBOLSK"
"RSM00028302","57.7500","51.5000","183.0","","UNI"
"RSM00028307","57.1170","50.0000","165.0","","URZUM"
"RSM00028312","57.6300","53.8200","187.0","","DEBESSY"
"RSM00028319","57.0830","54.7500","130.0","","NOZOVKA"
"RSM00028321","57.7170","55.3830","164.0","","OHANSK"
"RSM00028326","57.4170","56.9330","140.0","","KUNGUR"
"RSM00028334","57.3500","58.2170","244.0","","SAMARY"
"RSM00028346","57.3670","61.9170","177.0","","ARTEMOVSKY"
"RSM00028359","57.0670","64.6670","91.0","","TUGULYM"
"RSM00028367","57.1500","65.5000","79.0","","TYUMEN AMSG"
"RSM00028382","57.7170","57.6830","56.0","","UST-ISIM"
"RSM00028383","57.5170","72.4000","66.0","","TEVRIZ"
"RSM00028402","56.9000","51.1000","143.0","","KILMEZ"
"RSM00028409","56.4330","52.2000","169.0","","MOZGA"
"RSM00028411","56.8331","53.4500","155.0","","IZEVSK"
"RSM00028418","56.4700","53.7300","125.0","","SARAPUL"
"RSM00028419","56.3000","54.9000","102.0","","JANAUL"
"RSM00028428","56.5000","56.1330","142.0","","CERNUSKA"
"RSM00028434","56.6500","57.7831","205.0","","KRASNOUFIMSK"
"RSM00028440","56.8331","60.6331","281.0","","EKATERINBURG"
"RSM00028445","56.7000","61.1000","286.0","","VERHNEE DUBROVO"
"RSM00028449","56.4330","61.8670","168.0","","KAMENSK-URALSKIJ"
"RSM00028451","56.8500","62.7170","126.0","","KAMYSLOV"
"RSM00028455","56.7170","63.7670","121.0","","BUTKA"
"RSM00028456","56.5170","64.6500","113.0","","SATROVO"
"RSM00028465","56.6830","66.3500","60.0","","JALTUROVOSK"
"RSM00028481","56.8170","70.6170","70.0","","VIKULOVO"
"RSM00028491","56.9330","72.6670","87.0","","BOL'SIE-UKI"
"RSM00028493","56.9000","74.3831","73.0","","TARA"
"RSM00028498","56.4500","73.6500","95.0","","KOLOSOVKA"
"RSM00028502","56.2000","51.1000","212.0","","VJATSKIE POLJANY"
"RSM00028506","55.7700","52.0694","152.0","","YELABUGA"
"RSM00028517","55.6000","53.1000","112.0","","MENZELINSK"
"RSM00028522","56.0830","56.5830","207.0","","ASKINO"
"RSM00028533","56.0500","59.5830","320.0","","NTAZEPETROVSK"
"RSM00028537","55.7000","57.9000","338.0","","DUVAN"
"RSM00028541","56.0830","60.3000","401.0","","VERHNIJ UFALEJ"
"RSM00028552","56.0800","63.6300","88.0","","SHADRINSK"
"RSM00028561","56.0200","65.7000","66.0","","PAMJATNAJA"
"RSM00028573","56.0994","69.4300","81.0","","ISCHIM AMSG"
"RSM00028586","55.8670","72.2000","120.0","","TJUKALINSK"
"RSM00028588","55.5670","71.3670","129.0","","NAZYVOEVSK"
"RSM00028593","56.1000","74.6330","78.0","","BOLSHERECHE"
"RSM00028598","55.6000","73.4830","87.0","","SARGATSKOE"
"RSM00028601","55.3170","50.6170","113.0","","CISTOPOL"
"RSM00028611","55.3170","53.2000","80.0","","MUSLJUMOVO"
"RSM00028615","55.1830","53.8000","126.0","","BAKALY"
"RSM00028621","55.4170","55.5330","187.0","","BIRSK"
"RSM00028624","55.1000","55.4000","98.0","","KUSHNARENKOVO"
"RSM00028629","54.9000","56.9500","119.0","","ULU-TELJAK"
"RSM00028630","55.1700","59.6700","532.0","","ZLATOUST"
"RSM00028637","55.0000","57.9830","415.0","","KROPACEVO"
"RSM00028642","55.3000","61.5330","227.0","","CHELJABINSK-BALANDI"
"RSM00028655","55.2330","63.3170","176.0","","SUMIHA"
"RSM00028659","54.9170","64.4330","127.0","","KURTAMYS"
"RSM00028661","55.4667","65.4000","73.0","","KURGAN"
"RSM00028666","55.2500","67.3000","140.0","","MAKUSCHINO"
"RSM00028668","54.7670","66.0000","152.0","","POLOVINNOE"
"RSM00028688","54.9000","71.2500","128.0","","ISILKUL"
"RSM00028696","55.0330","74.5830","107.0","","KALACINSK"
"RSM00028698","55.0167","73.3831","121.0","","OMSK"
"RSM00028704","54.5000","50.4000","78.0","","CULPANOVO"
"RSM00028705","54.4170","51.1000","158.0","","CELNO-VERSINY"
"RSM00028710","54.0830","54.9170","120.0","","RAEVSKY"
"RSM00028711","54.5830","52.8000","312.0","","BUGULMA"
"RSM00028712","54.5830","53.7330","126.0","","TUIMAZY"
"RSM00028719","54.0000","54.2000","348.0","","AKSAKOVO"
"RSM00028722","54.7167","55.8331","104.0","","UFA"
"RSM00028741","54.5500","60.3000","319.0","","MIRNII"
"RSM00028748","54.0994","61.5994","192.0","","TROITSK"
"RSM00028756","54.4670","64.8670","117.0","","ZVERINOGOLOVSKAJA"
"RSM00028786","54.3670","71.7500","124.0","","POLTAVKA"
"RSM00028797","54.2000","72.9670","125.0","","ODESSKOE"
"RSM00028799","54.1670","74.8000","115.0","","CERLAK"
"RSM00028801","53.9670","50.3670","65.0","","KRASNOE POSELENIE"
"RSM00028802","53.9000","51.3000","112.0","","SERNOVODSK"
"RSM00028806","53.6170","52.4500","87.0","","BUGURUSLAN"
"RSM00028823","53.9000","57.4000","551.0","","TUKAN"
"RSM00028825","53.5994","56.0000","137.0","","STERLITAMAK"
"RSM00028831","53.9330","58.3330","565.0","","BELORECK"
"RSM00028833","53.8700","59.2000","401.0","","VERKHNEURALSK"
"RSM00028838","53.3500","59.0830","382.0","","MAGNITOGORSK"
"RSM00028895","53.7800","73.8800","127.0","","RUSSKAJA POLJANA"
"RSM00028900","53.2500","50.2167","136.0","","SAMARA"
"RSM00028903","53.0000","52.0500","81.0","","BOROVOYE, WOOD FARM"
"RSM00028908","52.6170","51.2830","88.0","","AVANGARD ZERNOSOVHO"
"RSM00028909","52.8170","52.2170","80.0","","BUZULUK"
"RSM00028916","52.9330","54.7500","190.0","","SARLYK"
"RSM00028925","52.9500","55.9670","179.0","","MELEUZ"
"RSM00028941","53.0500","60.6670","300.0","","KARTALY"
"RSM00029023","59.8500","81.9500","77.0","","NAPAS"
"RSM00029068","59.5000","91.0170","67.0","","NAZIMOVO"
"RSM00029103","59.0670","76.7330","69.0","","KATYLGA"
"RSM00029111","59.2000","78.2000","68.0","","SREDNY VASJUGAN"
"RSM00029122","59.0500","80.9500","59.0","","KARGASOK"
"RSM00029128","58.7000","81.5000","63.0","","PARABEL'"
"RSM00029202","58.3500","76.3800","90.0","","YAGYL-YAG (NOVYI VASYUGAN)"
"RSM00029209","57.7830","77.2830","100.0","","MAJSK"
"RSM00029231","58.3000","82.8831","75.0","","KOLPASEVO"
"RSM00029253","58.4330","89.3670","137.0","","LOSINOBORSKOE"
"RSM00029263","58.4500","92.1500","77.0","","ENISEJSK"
"RSM00029274","58.0830","93.0000","90.0","","STRELKA"
"RSM00029282","58.3831","97.4500","131.0","","BOGUCANY"
"RSM00029289","57.9200","97.2200","378.0","","GONDA"
"RSM00029313","57.5700","79.4300","96.0","","PUDINO"
"RSM00029328","57.0000","82.0700","109.0","","BAKCHAR"
"RSM00029348","57.0700","86.2200","114.0","","PERVOMAJSKOE"
"RSM00029363","57.6330","92.2670","179.0","","PIROVSKOE"
"RSM00029376","57.4000","94.8500","147.0","","TROITSKOE"
"RSM00029379","57.2000","94.5500","163.0","","TASEEVO"
"RSM00029393","57.6500","99.5300","219.0","","CHERVJANKA"
"RSM00029405","56.6000","76.5670","116.0","","KYSTOVKA"
"RSM00029418","56.3500","78.3500","124.0","","SEVERNOE"
"RSM00029430","56.5000","84.9167","141.0","","TOMSK"
"RSM00029456","56.5330","89.3170","205.0","","TJUHTET"
"RSM00029464","56.6500","90.5500","231.0","","BOLSOJ ULUJ"
"RSM00029467","56.2800","90.5000","265.0","","ACHINSK"
"RSM00029471","56.9000","93.1330","180.0","","BOLSHAJA MURTA"
"RSM00029477","56.5000","93.2830","164.0","","SUHOBUZIMSKOE"
"RSM00029481","56.8500","95.2170","188.0","","DZERZHINSKOE"
"RSM00029498","56.3500","98.3670","221.0","","SITKINO"
"RSM00029524","55.8500","80.0330","129.0","","KRESCHENKA"
"RSM00029532","56.2500","84.0000","113.0","","KOZEVNIKOVO"
"RSM00029539","55.6700","84.4000","191.0","","BOLOTNOE"
"RSM00029541","56.0700","85.6200","250.0","","TAJGA"
"RSM00029551","56.2170","87.7500","140.0","","MARIINSK"
"RSM00029552","56.1170","88.5170","222.0","","TJAZIN"
"RSM00029553","56.2330","89.5830","291.0","","BOGOTOL"
"RSM00029557","55.7500","88.3200","210.0","","TISUL"
"RSM00029562","56.1000","91.6670","332.0","","KEMCHUG"
"RSM00029563","56.1170","92.2000","479.0","","KACA"
"RSM00029570","56.0331","92.7500","277.0","","KRASNOJARSK"
"RSM00029572","56.1830","92.6170","206.0","","EMELJANOVO"
"RSM00029576","55.8000","94.3330","375.0","","UJAR"
"RSM00029581","56.2000","95.6330","207.0","","KANSK"
"RSM00029587","55.6330","95.4670","252.0","","IRBEJSKOE"
"RSM00029594","55.9500","98.0000","305.0","","TAJSHET"
"RSM00029602","55.2830","76.6000","111.0","","CHANY"
"RSM00029605","55.2000","75.9700","110.0","","TATARSK"
"RSM00029612","55.3331","78.3667","119.0","","BARABINSK"
"RSM00029613","55.3000","79.6170","140.0","","UBINSKOE"
"RSM00029625","55.1000","80.9670","140.0","","CULYM"
"RSM00029626","55.0330","82.1830","159.0","","KOCENEVO"
"RSM00029631","55.3000","82.7500","137.0","","KOLYVAN"
"RSM00029632","55.3000","83.6000","215.0","","MOSKOVO"
"RSM00029634","55.0830","82.9000","176.0","","NOVOSIBIRSK"
"RSM00029636","55.2330","84.4000","173.0","","TOGUCHIN"
"RSM00029638","54.9000","82.9500","131.0","","OGURCOVO"
"RSM00029642","55.2700","86.1070","263.0","","KEMEROVO"
"RSM00029645","55.2500","86.2200","148.0","","KEMEROVO"
"RSM00029649","55.0000","86.8000","151.0","","KRAPIVINO"
"RSM00029653","55.3000","89.8170","387.0","","UZUR"
"RSM00029654","55.2170","87.6500","495.0","","CENTRALNYJ RUDNIK"
"RSM00029662","55.3830","91.6670","321.0","","BALAHTA"
"RSM00029664","55.1000","90.8000","326.0","","SVETLOLOBOVO"
"RSM00029675","55.0830","93.3670","477.0","","KOLBA"
"RSM00029676","55.2500","94.8830","337.0","","AGINSKOE"
"RSM00029698","54.8831","99.0331","411.0","","NIZHNEUDINSK"
"RSM00029706","54.3670","77.2830","115.0","","KUPINO"
"RSM00029712","54.7000","78.6670","113.0","","ZDVINSK"
"RSM00029724","54.3000","80.5000","164.0","","KOCHKI"
"RSM00029726","54.3670","81.9500","134.0","","ORDYNSKOE"
"RSM00029735","54.3000","83.3830","293.0","","POSEVNAJA"
"RSM00029736","54.3330","84.2170","198.0","","MASLJANINO"
"RSM00029742","54.6670","86.1830","276.0","","KOLCHUGINO"
"RSM00029752","54.7500","88.8200","1186.0","","NENASTNAJA"
"RSM00029756","54.5000","89.9330","475.0","","SIRA"
"RSM00029759","54.2000","89.4000","847.0","","KOMMUNAR"
"RSM00029766","54.3670","92.1330","282.0","","IDRINSKOE"
"RSM00029789","54.2200","96.9700","983.0","","VERHNJAJA GUTARA"
"RSM00029813","53.9670","79.2330","144.0","","KRASNOOZERSK"
"RSM00029814","53.7000","78.0670","115.0","","KARASUK"
"RSM00029816","53.6170","79.5500","138.0","","HABARY"
"RSM00029817","53.3000","77.9000","108.0","","LOSOVAYA"
"RSM00029822","53.8000","81.2800","127.0","","KAMEN-NA-OBI"
"RSM00029827","53.2670","80.7670","122.0","","BAEVO"
"RSM00029832","53.8000","83.6000","144.0","","TAL'MENKA"
"RSM00029838","53.4331","83.5167","183.0","","BARNAUL"
"RSM00029846","53.8000","86.9000","308.0","","NOVOKUZNETSK"
"RSM00029848","53.4670","85.9170","272.0","","TOGUL"
"RSM00029849","53.3000","87.2000","293.0","","KUZEDEEVO"
"RSM00029858","53.2800","89.0700","527.0","","NEOZHIDANNYJ"
"RSM00029862","53.7700","91.3200","254.0","","ABAKAN(HAKASSKAJA)"
"RSM00029864","53.7170","90.3670","525.0","","UYBAT"
"RSM00029866","53.7167","91.7000","254.0","","MINUSINSK"
"RSM00029869","53.3000","92.4170","298.0","","ERMAKOVSKOE"
"RSM00029892","53.9500","98.8170","705.0","","HADAMA"
"RSM00029894","53.3000","98.3000","918.0","","ALIKDJER"
"RSM00029915","52.9700","78.6500","125.0","","SLAVGOROD"
"RSM00029923","53.0700","82.3000","218.0","","REBRIHA"
"RSM00029937","52.5170","82.7670","175.0","","ALEJSKAJA"
"RSM00029939","52.6800","84.9500","224.0","","BIJSK ZONALNAJA"
"RSM00029946","52.8670","87.2830","354.0","","KONDOMA"
"RSM00029956","52.8000","89.9170","455.0","","TASTYP"
"RSM00029962","53.0500","90.9170","469.0","","BEJA"
"RSM00029974","52.8000","93.2300","1404.0","","OLENJA RECHKA"
"RSM00029999","52.5000","99.8000","1376.0","","ORLIK"
"RSM00030028","59.2800","106.1700","350.0","","IKA"
"RSM00030054","59.4500","112.5831","186.0","","VITIM"
"RSM00030089","59.0200","121.7700","174.0","","DZHIKIMDA"
"RSM00030102","58.9670","101.0830","185.0","","KEZMA"
"RSM00030117","58.2000","102.7500","401.0","","UST-ILIMSK"
"RSM00030138","58.1000","108.6830","245.0","","CECUJSK"
"RSM00030142","58.9000","111.2000","227.0","","VIZIRNY'"
"RSM00030151","58.8500","112.9000","203.0","","VORONCOVKA"
"RSM00030157","58.3170","112.8670","224.0","","MAMA"
"RSM00030219","57.1000","104.9700","354.0","","MAKSIMOVO"
"RSM00030229","57.3330","107.0670","271.0","","VERHNE-MARKOVO"
"RSM00030230","57.7667","108.0667","256.0","","KIRENSK"
"RSM00030252","57.8200","114.0200","244.0","","MAMAKAN"
"RSM00030253","57.8500","114.2331","278.0","","BODAJBO"
"RSM00030309","56.2800","101.7500","411.0","","BRATSK"
"RSM00030312","56.7700","103.8300","274.0","","ILIMSK (CLOSED)"
"RSM00030320","56.9000","105.7000","668.0","","UST'-KUT"
"RSM00030328","56.0500","105.8300","338.0","","ORLINGA"
"RSM00030337","56.3200","107.6200","355.0","","KAZACHINSKOE"
"RSM00030356","56.3800","114.8300","513.0","","TAKSIMO"
"RSM00030372","56.9000","118.2667","709.0","","CHARA"
"RSM00030385","56.5800","121.4800","430.0","","UST-NJUKZHA"
"RSM00030393","56.8331","124.8667","855.0","","CULMAN"
"RSM00030405","55.3830","101.0330","423.0","","TANGUJ"
"RSM00030424","55.4000","105.5000","372.0","","GOLOVSKOE"
"RSM00030433","55.7800","109.5500","477.0","","NIZHNEANGARSK"
"RSM00030437","55.1500","107.6200","495.0","","KARAM"
"RSM00030439","55.1170","109.7500","465.0","","TOMPA"
"RSM00030455","55.4670","113.6170","1097.0","","UAKIT"
"RSM00030457","55.2670","113.1330","1078.0","","BAUNT"
"RSM00030469","55.1200","116.7700","612.0","","KALAKAN"
"RSM00030471","55.8700","117.3700","748.0","","SREDNIJ KALAR"
"RSM00030484","55.4300","120.5500","526.0","","SREDNJAJA OLEKMA"
"RSM00030493","55.9700","124.8800","860.0","","NAGORNYJ"
"RSM00030499","55.1830","124.6670","528.0","","TYNDA"
"RSM00030504","54.6000","100.6300","523.0","","TULUN"
"RSM00030507","54.1830","100.0830","527.0","","IKEJ"
"RSM00030514","54.2000","103.0000","418.0","","UST-UDA"
"RSM00030521","54.8000","105.1667","416.0","","ZHIGALOVO"
"RSM00030536","54.3300","109.5300","468.0","","BARGUZINSKIJ ZAPOVEDNIK"
"RSM00030537","54.0330","108.2670","464.0","","SOLNETHNAYA"
"RSM00030542","54.8500","111.1500","563.0","","TASSA"
"RSM00030549","54.2000","111.9500","1302.0","","KARAFTIT"
"RSM00030554","54.4700","113.5800","901.0","","BAGDARIN"
"RSM00030555","54.6167","113.1331","1315.0","","TROICKIJ PRIISK"
"RSM00030565","54.4000","116.5000","686.0","","UST-KARENGA"
"RSM00030576","54.4330","119.9000","644.0","","TUPIK"
"RSM00030603","53.9330","102.0500","458.0","","ZIMA"
"RSM00030606","53.6000","102.5330","450.0","","ZALARI"
"RSM00030612","54.0000","103.0700","428.0","","BALAGANSK"
"RSM00030618","53.1330","103.7670","446.0","","BOHAN"
"RSM00030622","53.9670","105.9000","533.0","","KACUG"
"RSM00030627","53.1000","105.5300","757.0","","BAJANDAJ"
"RSM00030628","53.0500","106.9500","494.0","","TASHKAY (CLOSED)"
"RSM00030632","53.8500","108.5800","458.0","","BOLSHOJ USHKANIJ OSTROV"
"RSM00030635","53.4200","109.0200","459.0","","UST-BARGUZIN"
"RSM00030636","53.6167","109.6331","488.0","","BARGUZIN"
"RSM00030650","53.2000","112.8000","920.0","","ROMANOVKA"
"RSM00030664","53.7000","115.8000","811.0","","TUNGOKOCEN"
"RSM00030669","53.0670","117.4830","708.0","","ZILOVO"
"RSM00030673","53.7500","119.7331","624.0","","MOGOCA"
"RSM00030675","53.5500","118.7170","582.0","","KSENEVSKAJA"
"RSM00030679","53.1000","119.2170","384.0","","GORBICA"
"RSM00030682","53.8670","120.8670","472.0","","AMAZAR"
"RSM00030683","53.9670","121.9330","522.0","","EROFEJ PAVLOVIC"
"RSM00030686","53.4670","122.4000","295.0","","IGNASINO"
"RSM00030688","53.4000","121.6000","314.0","","POKROVKA"
"RSM00030692","54.0000","123.9667","397.0","","SKOVORODINO"
"RSM00030695","53.5000","123.9000","266.0","","DZALINDA"
"RSM00030703","52.9700","101.9800","541.0","","INGA"
"RSM00030708","52.0500","101.0670","2083.0","","ILCIR"
"RSM00030710","52.2667","104.3500","467.0","","IRKUTSK"
"RSM00030713","52.8170","104.7670","526.0","","USTORDYNSKIJ"
"RSM00030715","52.4830","103.8500","437.0","","ANGARSK"
"RSM00030726","52.5670","107.1330","461.0","","SUHAJA"
"RSM00030727","52.0300","105.4200","461.0","","BOLSHOE GOLOUSTNOE"
"RSM00030729","52.0500","106.6500","467.0","","KABANSK"
"RSM00030731","52.9830","108.2830","487.0","","GORJACINSK"
"RSM00030739","52.1670","109.7830","666.0","","HORINSK"
"RSM00030741","52.8000","109.9000","1286.0","","ZAMOKTA"
"RSM00030745","52.5300","111.5500","952.0","","SOSNOVO-OZERSKOE"
"RSM00030758","52.0831","113.4831","671.0","","CHITA"
"RSM00030764","52.6500","115.1670","646.0","","USUGLI"
"RSM00030765","52.5500","116.2000","533.0","","ZJULZJA"
"RSM00030766","52.5330","117.0000","539.0","","CHERNYSHEVSK"
"RSM00030768","52.0000","116.5330","482.0","","NERCINSK"
"RSM00030772","52.7000","118.8000","407.0","","UST-KARA"
"RSM00030777","52.2331","117.7000","528.0","","SRETENSK"
"RSM00030781","52.7500","120.0330","370.0","","URJUPINO"
"RSM00030802","51.6830","100.9830","1304.0","","MONDY"
"RSM00030811","51.7300","102.5300","720.0","","TUNKA"
"RSM00030815","51.5300","103.6000","1442.0","","HAMAR-DABAN"
"RSM00030822","51.7200","105.8500","465.0","","BABUSKIN"
"RSM00030823","51.8331","107.6000","514.0","","ULAN-UDE"
"RSM00030824","51.5670","105.1170","472.0","","TANHOJ"
"RSM00030829","51.1000","106.6500","556.0","","NOVOSELENGINSK"
"RSM00030838","51.3170","108.8670","806.0","","PETROVSKIJ ZAVOD"
"RSM00030843","51.7330","112.0000","907.0","","MOGZON"
"RSM00030844","51.3500","110.4700","800.0","","HILOK"
"RSM00030846","51.3500","112.4670","743.0","","ULETY"
"RSM00030853","51.6330","114.3170","616.0","","KARYMSKAJA"
"RSM00030856","51.4830","114.5330","877.0","","SEDLOVAJA"
"RSM00030859","51.1000","114.5200","680.0","","AGINSKOE"
"RSM00030862","51.8670","116.0330","597.0","","SHILKA"
"RSM00030874","51.6500","117.5670","715.0","","SELOPUGINO"
"RSM00030879","51.3200","119.6200","621.0","","NERCHINSKIJ ZAVOD"
"RSM00030915","50.4300","103.6000","984.0","","CAKIR"
"RSM00030925","50.3667","106.4500","791.0","","KJAHTA"
"RSM00030934","50.6000","107.5830","638.0","","BICURA"
"RSM00030935","50.3700","108.7500","770.0","","KRASNYJ CHIKOJ"
"RSM00030938","49.4330","108.9000","940.0","","MENZA"
"RSM00030947","50.1000","110.1000","1554.0","","SHUMILOVKA"
"RSM00030949","49.5667","111.9667","907.0","","KYRA"
"RSM00030954","49.7000","112.6700","807.0","","MANGUT"
"RSM00030957","50.2670","113.2670","732.0","","AKSA"
"RSM00030961","50.9500","115.5830","640.0","","OLOVJANNAJA"
"RSM00030965","50.4000","116.5167","675.0","","BORZJA"
"RSM00030971","50.9170","117.9330","807.0","","ALEKSANDROVSKIJ ZAV"
"RSM00030972","50.8830","118.5830","694.0","","DONO"
"RSM00030975","50.3000","119.1000","521.0","","PRIARGUNSK"
"RSM00030978","49.8330","118.3830","550.0","","KAJLASTUJ"
"RSM00031004","58.6167","125.0331","678.0","","ALDAN"
"RSM00031005","58.9500","126.3000","283.0","","TOMMOT"
"RSM00031026","58.7300","130.6200","194.0","","UCHUR"
"RSM00031054","59.1830","135.1500","212.0","","UST-JUDOMA"
"RSM00031062","59.7700","137.6697","380.0","","YUGARENOK"
"RSM00031088","59.3667","143.2164","5.0","","OHOTSK"
"RSM00031092","59.7700","148.6300","19.0","","TALON"
"RSM00031102","57.6500","125.9700","1204.0","","KANKU"
"RSM00031123","57.7670","130.9000","255.0","","CJULBJU"
"RSM00031137","56.2800","131.1300","849.0","","TOKO"
"RSM00031152","57.6500","136.1500","326.0","","NELKAN"
"RSM00031168","56.4500","138.1500","6.0","","AJAN"
"RSM00031174","54.8300","137.5300","9.0","","BOLSOY SANTAR"
"RSM00031199","55.0330","126.8000","448.0","","UNAHA"
"RSM00031235","55.3300","134.5000","318.0","","DZANA"
"RSM00031253","54.7167","128.8667","365.0","","BOMNAK"
"RSM00031263","54.7330","130.4490","464.0","","LOKSAK"
"RSM00031285","54.5000","134.4197","62.0","","UDSKOE"
"RSM00031286","54.7170","135.3170","5.0","","CUMIKAN"
"RSM00031295","53.4670","125.8170","370.0","","MAGDAGACI"
"RSM00031299","53.1000","126.3500","314.0","","TYGDA"
"RSM00031300","53.7000","127.3000","229.0","","ZEJA"
"RSM00031301","53.7000","127.3000","233.0","","PIKAN"
"RSM00031311","53.9670","129.0670","405.0","","OGORON"
"RSM00031318","53.0670","130.0170","254.0","","NORA"
"RSM00031329","53.0831","132.9830","540.0","","EKIMCHAN"
"RSM00031338","53.1330","133.9670","682.0","","SELEMDZA"
"RSM00031348","53.0500","136.0330","153.0","","BURUKAN"
"RSM00031362","53.9500","140.3300","22.0","","LITKE"
"RSM00031369","53.1500","140.7164","67.0","","NIKOLAEVSK-NA-AMURE"
"RSM00031371","52.7800","126.0000","208.0","","CHERNJAEVO"
"RSM00031373","53.0000","128.6500","332.0","","OKTJABRSKIJ PRIISK"
"RSM00031384","52.5670","129.0670","246.0","","GAR"
"RSM00031388","52.3500","129.9167","207.0","","NORSK"
"RSM00031392","52.8000","131.7170","359.0","","STOJBA"
"RSM00031394","52.5830","131.1330","300.0","","SELEMDZINSKOE"
"RSM00031397","52.3670","131.3000","293.0","","BYSSA"
"RSM00031416","52.4167","136.5000","73.0","","IM. POLINY OSIPENKO"
"RSM00031418","52.2830","135.8000","201.0","","VESELAJA GORKA"
"RSM00031421","52.7000","137.5330","60.0","","GUGA"
"RSM00031436","52.7000","141.3000","5.0","","DZAORE"
"RSM00031439","52.3800","140.4700","33.0","","BOGORODSKOE"
"RSM00031442","51.9000","127.7000","276.0","","SIMANOVSKAJA"
"RSM00031443","51.6300","128.8200","161.0","","MAZANOVO"
"RSM00031445","51.4000","128.0000","196.0","","SVOBODNYJ"
"RSM00031457","51.3500","129.1000","206.0","","GOSH,AGRO"
"RSM00031459","51.3500","130.4300","260.0","","VERHNJAJA TOM"
"RSM00031469","51.1670","132.9500","374.0","","CEGDOMYN"
"RSM00031474","51.6330","133.3170","384.0","","UST-UMALTA"
"RSM00031478","52.2700","133.9797","902.0","","SOFIJSKIJ PRIISK"
"RSM00031482","51.7170","135.9330","132.0","","DUKI"
"RSM00031484","51.4170","135.0830","269.0","","HULARIN"
"RSM00031489","51.2000","136.8000","92.0","","GORIN"
"RSM00031510","50.2500","127.5000","130.0","","BLAGOVESCENSK"
"RSM00031513","50.9170","128.4670","178.0","","BELOGORSK"
"RSM00031521","50.7830","129.3330","227.0","","BRATOLJUBOVKA"
"RSM00031527","50.1170","129.4670","241.0","","ZAVITAJA"
"RSM00031532","50.8667","132.2500","271.0","","CEKUNDA"
"RSM00031534","50.4330","131.0170","230.0","","SEKTAGLI"
"RSM00031538","50.1000","132.1000","343.0","","SUTUR"
"RSM00031561","50.5330","137.0330","22.0","","KOMSOMOLSK-NA-AMURE"
"RSM00031562","50.9000","138.2164","20.0","","NIZHNE-TAMBOVSKOE"
"RSM00031583","49.7830","129.9170","116.0","","MALINOVKA"
"RSM00031586","49.6000","128.0000","117.0","","KONSTANTINOVKA"
"RSM00031587","49.6170","128.6500","115.0","","POJARKOVO"
"RSM00031594","49.4167","130.0831","133.0","","ARHARA"
"RSM00031618","49.0170","132.4670","154.0","","BIRA"
"RSM00031624","49.4000","133.2330","198.0","","URMI"
"RSM00031632","49.8000","134.6000","283.0","","KUR"
"RSM00031636","49.5500","134.7330","222.0","","NERAN"
"RSM00031655","49.4500","136.5670","33.0","","TROICKOE"
"RSM00031677","49.2000","138.1000","915.0","","SOLEKUL"
"RSM00031702","49.0000","131.0830","257.0","","OBLUCE"
"RSM00031703","49.0000","131.7330","267.0","","BIRAKAN"
"RSM00031707","47.7331","130.9667","72.0","","EKATERINO-NIKOLSKOE"
"RSM00031710","47.9500","132.6170","56.0","","LENINSKOE"
"RSM00031713","48.7330","132.9500","80.0","","BIROBIDZHAN"
"RSM00031725","48.6200","133.8300","50.0","","SMIDOVICH"
"RSM00031733","48.8200","135.8800","62.0","","ELABUGA"
"RSM00031735","48.5167","135.1167","88.0","","HABAROVSK"
